entityID,entityType
171054,sequence
171062,organism
171061,sequence
171069,organism
171068,sequence
171076,organism
171075,sequence
171083,organism
171082,sequence
171090,organism
171089,sequence
171097,organism
171096,sequence
171104,organism
171103,sequence
171111,organism
171110,sequence
171118,organism
171117,sequence
171125,organism
171124,sequence
171132,organism
171131,sequence
171139,organism
171138,sequence
171146,organism
171145,sequence
171153,organism
171152,sequence
171160,organism
171159,sequence
171167,organism
171166,sequence
171174,organism
171173,sequence
171181,organism
171180,sequence
171188,organism
171187,sequence
171195,organism
171194,sequence
171202,organism
171201,sequence
171209,organism
171208,sequence
171216,organism
171215,sequence
171223,organism
171222,sequence
171230,organism
171229,sequence
171237,organism
171236,sequence
171244,organism
171243,sequence
171251,organism
171250,sequence
171258,organism
171257,sequence
171265,organism
171264,sequence
171272,organism
171271,sequence
171279,organism
171278,sequence
171286,organism
171285,sequence
171293,organism
171292,sequence
171300,organism
171299,sequence
171307,organism
171306,sequence
171314,organism
171313,sequence
171321,organism
171320,sequence
171328,organism
171327,sequence
171335,organism
171334,sequence
171342,organism
171341,sequence
171349,organism
171348,sequence
171356,organism
171355,sequence
171363,organism
171362,sequence
171370,organism
171369,sequence
171377,organism
171376,sequence
171384,organism
171383,sequence
171391,organism
171390,sequence
171398,organism
171397,sequence
171405,organism
171404,sequence
171412,organism
171411,sequence
171419,organism
171418,sequence
171426,organism
171425,sequence
171433,organism
171432,sequence
171440,organism
171439,sequence
171447,organism
171446,sequence
171454,organism
171453,sequence
171461,organism
171460,sequence
171468,organism
171467,sequence
171475,organism
171474,sequence
171482,organism
171481,sequence
171489,organism
171488,sequence
171496,organism
171495,sequence
171503,organism
171502,sequence
171510,organism
171509,sequence
171517,organism
171516,sequence
171524,organism
171523,sequence
171531,organism
171530,sequence
171538,organism
171537,sequence
171545,organism
171544,sequence
171552,organism
171551,sequence
171559,organism
171558,sequence
171566,organism
171565,sequence
171573,organism
171572,sequence
171580,organism
171579,sequence
171587,organism
171586,sequence
171594,organism
171593,sequence
171601,organism
171600,sequence
171608,organism
171607,sequence
171615,organism
171614,sequence
171622,organism
171621,sequence
171629,organism
171628,sequence
171636,organism
171635,sequence
171643,organism
171642,sequence
171650,organism
171649,sequence
171657,organism
171656,sequence
171664,organism
171663,sequence
171671,organism
171670,sequence
171678,organism
171677,sequence
171685,organism
171684,sequence
171692,organism
171691,sequence
171699,organism
171698,sequence
171706,organism
171705,sequence
171713,organism
171712,sequence
171720,organism
171719,sequence
171727,organism
171726,sequence
171734,organism
171733,sequence
171741,organism
171740,sequence
171748,organism
171747,sequence
171755,organism
171754,sequence
171762,organism
171761,sequence
171769,organism
171768,sequence
171776,organism
171775,sequence
171783,organism
171782,sequence
171790,organism
171789,sequence
171797,organism
171796,sequence
171804,organism
171803,sequence
171811,organism
171810,sequence
171818,organism
171817,sequence
171825,organism
171824,sequence
171832,organism
171831,sequence
171839,organism
171838,sequence
171846,organism
171845,sequence
171853,organism
171852,sequence
171860,organism
171859,sequence
171867,organism
171866,sequence
171874,organism
171873,sequence
171881,organism
171880,sequence
171888,organism
171887,sequence
171895,organism
171894,sequence
171902,organism
171901,sequence
171909,organism
171908,sequence
171916,organism
171915,sequence
171923,organism
171922,sequence
171930,organism
171929,sequence
171937,organism
171936,sequence
171944,organism
171943,sequence
171951,organism
171950,sequence
171958,organism
171957,sequence
171965,organism
171964,sequence
171972,organism
171971,sequence
171979,organism
171978,sequence
171986,organism
171985,sequence
171993,organism
171992,sequence
172000,organism
171999,sequence
172007,organism
172006,sequence
172014,organism
172013,sequence
172021,organism
172020,sequence
172028,organism
172027,sequence
172035,organism
172034,sequence
172042,organism
172041,sequence
172049,organism
172048,sequence
172056,organism
172055,sequence
172063,organism
172062,sequence
172070,organism
172069,sequence
172077,organism
172076,sequence
172084,organism
172083,sequence
172091,organism
172090,sequence
172098,organism
172097,sequence
172105,organism
172104,sequence
172112,organism
172111,sequence
172119,organism
172118,sequence
172126,organism
172125,sequence
172133,organism
172132,sequence
172140,organism
172139,sequence
172147,organism
172146,sequence
172154,organism
172153,sequence
172161,organism
172160,sequence
172168,organism
172167,sequence
172175,organism
172174,sequence
172182,organism
172181,sequence
172189,organism
172188,sequence
172196,organism
172195,sequence
172203,organism
172202,sequence
172210,organism
172209,sequence
172217,organism
172216,sequence
172224,organism
172223,sequence
172231,organism
172230,sequence
172238,organism
172237,sequence
172245,organism
172244,sequence
172252,organism
172251,sequence
172259,organism
172258,sequence
172266,organism
172265,sequence
172273,organism
172272,sequence
172280,organism
172279,sequence
172287,organism
172286,sequence
172294,organism
172293,sequence
172301,organism
172300,sequence
172308,organism
172307,sequence
172315,organism
172314,sequence
172322,organism
172321,sequence
172329,organism
172328,sequence
172336,organism
172335,sequence
172343,organism
172342,sequence
172350,organism
172349,sequence
172357,organism
172356,sequence
172364,organism
172363,sequence
172371,organism
172370,sequence
172378,organism
172377,sequence
172385,organism
172384,sequence
172392,organism
172391,sequence
172399,organism
172398,sequence
172406,organism
172405,sequence
172413,organism
172412,sequence
172420,organism
172419,sequence
172427,organism
172426,sequence
172434,organism
172433,sequence
172441,organism
172440,sequence
172448,organism
172447,sequence
172455,organism
172454,sequence
172462,organism
172461,sequence
172469,organism
172468,sequence
172476,organism
172475,sequence
172483,organism
172482,sequence
172490,organism
172489,sequence
172497,organism
172496,sequence
172504,organism
172503,sequence
172511,organism
172510,sequence
172518,organism
172517,sequence
172525,organism
172524,sequence
172532,organism
172531,sequence
172539,organism
172538,sequence
172546,organism
172545,sequence
172553,organism
172552,sequence
172560,organism
172559,sequence
172567,organism
172566,sequence
172574,organism
172573,sequence
172581,organism
172580,sequence
172588,organism
172587,sequence
172595,organism
172594,sequence
172602,organism
172601,sequence
172609,organism
172608,sequence
172616,organism
172615,sequence
172623,organism
172622,sequence
172630,organism
172629,sequence
172637,organism
172636,sequence
172644,organism
172643,sequence
172651,organism
172650,sequence
172658,organism
172657,sequence
172665,organism
172664,sequence
172672,organism
172671,sequence
172679,organism
172678,sequence
172686,organism
172685,sequence
172693,organism
172692,sequence
172700,organism
172699,sequence
172707,organism
172706,sequence
172714,organism
172713,sequence
172721,organism
172720,sequence
172728,organism
172727,sequence
172735,organism
172734,sequence
172742,organism
172741,sequence
172749,organism
172748,sequence
172756,organism
172755,sequence
172763,organism
172762,sequence
172770,organism
172769,sequence
172777,organism
172776,sequence
172784,organism
172783,sequence
172791,organism
172790,sequence
172798,organism
172797,sequence
172805,organism
172804,sequence
172812,organism
172811,sequence
172819,organism
172818,sequence
172826,organism
172825,sequence
172833,organism
172832,sequence
172840,organism
172839,sequence
172847,organism
172846,sequence
172854,organism
172853,sequence
172861,organism
172860,sequence
172868,organism
172867,sequence
172875,organism
172874,sequence
172882,organism
172881,sequence
172889,organism
172888,sequence
172896,organism
172895,sequence
172903,organism
172902,sequence
172910,organism
172909,sequence
172917,organism
172916,sequence
172924,organism
172923,sequence
172931,organism
172930,sequence
172938,organism
172937,sequence
172945,organism
172944,sequence
172952,organism
172951,sequence
172959,organism
172958,sequence
172966,organism
172965,sequence
172973,organism
172972,sequence
172980,organism
172979,sequence
172987,organism
172986,sequence
172994,organism
172993,sequence
173001,organism
173000,sequence
173008,organism
173007,sequence
173015,organism
173014,sequence
173022,organism
173021,sequence
173029,organism
173028,sequence
173036,organism
173035,sequence
173043,organism
173042,sequence
173050,organism
173049,sequence
173057,organism
173056,sequence
173064,organism
173063,sequence
173071,organism
173070,sequence
173078,organism
173077,sequence
173085,organism
173084,sequence
173092,organism
173091,sequence
173099,organism
173098,sequence
173106,organism
173105,sequence
173113,organism
173112,sequence
173120,organism
173119,sequence
173127,organism
173126,sequence
173134,organism
173133,sequence
173141,organism
173140,sequence
173148,organism
173147,sequence
173155,organism
173154,sequence
173162,organism
173161,sequence
173169,organism
173168,sequence
173176,organism
173175,sequence
173183,organism
173182,sequence
173190,organism
173189,sequence
173197,organism
173196,sequence
173204,organism
173203,sequence
173211,organism
173210,sequence
173218,organism
173217,sequence
173225,organism
173224,sequence
173232,organism
173231,sequence
173239,organism
173238,sequence
173246,organism
173245,sequence
173253,organism
173252,sequence
173260,organism
173259,sequence
173267,organism
173266,sequence
173274,organism
173273,sequence
173281,organism
173280,sequence
173288,organism
173287,sequence
173295,organism
173294,sequence
173302,organism
173301,sequence
173309,organism
173308,sequence
173316,organism
173315,sequence
173323,organism
173322,sequence
173330,organism
173329,sequence
173337,organism
173336,sequence
173344,organism
173343,sequence
173351,organism
173350,sequence
173358,organism
173357,sequence
173365,organism
173364,sequence
